_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,choose_a_rating,choose_a_rating_1,choose_a_rating_2,choose_a_rating_3,choose_a_rating_4,choose_a_rating_6,choose_a_rating_7,choose_a_rating_8,choose_a_rating_9,choose_a_rating_10,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,answer_10,question,,,,1,2,3,4,5,6,7,8,9,10,highest_ranked,question,best_answer,best_country,5 cents,10 cents,20 cents,Maddie,cby_country,percent,,,_country,Responses,BEST
941505579,4/27/16 6:00,1969919411,4/27/16 5:59,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,4,1,2,3,5,3,4,5,1,1,"There IS an answer to the question of Õ_Õ_Õ_what is the meaning of lifeÕ_Õ_ë_, BUT until we could explain our seemingly-imperfect, Õ_Õ_Õ_good-and-evilÕ_Õ_ë_-afflicted HUMAN CONDITION we couldnÕ_Õ_ë_t afford to acknowledge what that meaning is. Since life is subject to the laws of physics, and the integrative, cooperation-dependent law of Negative Entropy implies that we should live cooperatively, selflessly and lovingly, WHY THEN ARE WE HUMANS COMPETITIVE, SELFISH AND AGGRESSIVE? Yes, we needed to first explain our DIVISIVE human condition because only then could we face this truth of the ordering-of-matter, INTEGRATIVE meaning of life! And, MOST WONDERFULLY, biology is now able to provide that long dreamed-of, reconciling, redeeming and thus psychologically rehabilitating explanation of our seemingly-highly-imperfect, divisively-behaved human condition, thus allowing us to safely admit that the meaning of life is to behave in an integrative cooperative, selfless and loving way. (It should be mentioned that this explanation of our speciesÕ_Õ_ë_ deeply psychologically troubled condition is not the psychosis-avoiding, trivialising, dishonest account of it that the biologist E.O. Wilson has put forward in his theory of Eusociality, but the psychosis-addressing-and-solving, real explanation of it.) Before presenting the all-important, human-race-transforming, real explanation of the human condition, the following scientific explanation of the integrative meaning of life makes it very clear why we couldnÕ_Õ_ë_t admit this truth while we were unable to explain the human condition.",Don't ask your self that question. It can only lead to thinking why do we even exist. And then you start to get depressed abotu it.,searching for happiness.,"Meet the real love and make own life better, money is not all in the life, but the feellings are all","Life has different meaning to everyone, some wants money , some wants fame, while some wants to be engaged in social work, but at the end what matters most is that you have to be satisfied with your life.","meaning love, What i can conquer and what meke us happy","for me life is a journey with twists and turns.life is not simply to exist, but to move ahead , grow up as a person and  the needy selflessly. live the life not to die , but to live even after the death throgh our selfless service to the society, to the humanity.","Meaning of life is (at least for me) to see your friends everyday,to enjoy what you have(and believe me I don't have a lot),just being a good person is good feeling, not having any load on your back( dirty bussines),just having a blast of life with your friends and just being fulfilled with passion,friendship, positive enegry and karma, everything you do good, you will get better twice, so don't ask yourself(or us) that questions, you live once and you should live like you mean it.",42,42,What is the meaning of life?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505579,4/27/16 6:01,1969919790,4/27/16 5:59,FALSE,clixsense,1,32951789,IND,19,Bangalore,117.192.246.123,4,2,4,5,4,4,5,5,1,1,"There IS an answer to the question of Õ_Õ_Õ_what is the meaning of lifeÕ_Õ_ë_, BUT until we could explain our seemingly-imperfect, Õ_Õ_Õ_good-and-evilÕ_Õ_ë_-afflicted HUMAN CONDITION we couldnÕ_Õ_ë_t afford to acknowledge what that meaning is. Since life is subject to the laws of physics, and the integrative, cooperation-dependent law of Negative Entropy implies that we should live cooperatively, selflessly and lovingly, WHY THEN ARE WE HUMANS COMPETITIVE, SELFISH AND AGGRESSIVE? Yes, we needed to first explain our DIVISIVE human condition because only then could we face this truth of the ordering-of-matter, INTEGRATIVE meaning of life! And, MOST WONDERFULLY, biology is now able to provide that long dreamed-of, reconciling, redeeming and thus psychologically rehabilitating explanation of our seemingly-highly-imperfect, divisively-behaved human condition, thus allowing us to safely admit that the meaning of life is to behave in an integrative cooperative, selfless and loving way. (It should be mentioned that this explanation of our speciesÕ_Õ_ë_ deeply psychologically troubled condition is not the psychosis-avoiding, trivialising, dishonest account of it that the biologist E.O. Wilson has put forward in his theory of Eusociality, but the psychosis-addressing-and-solving, real explanation of it.) Before presenting the all-important, human-race-transforming, real explanation of the human condition, the following scientific explanation of the integrative meaning of life makes it very clear why we couldnÕ_Õ_ë_t admit this truth while we were unable to explain the human condition.",Don't ask your self that question. It can only lead to thinking why do we even exist. And then you start to get depressed abotu it.,searching for happiness.,"Meet the real love and make own life better, money is not all in the life, but the feellings are all","Life has different meaning to everyone, some wants money , some wants fame, while some wants to be engaged in social work, but at the end what matters most is that you have to be satisfied with your life.","meaning love, What i can conquer and what meke us happy","for me life is a journey with twists and turns.life is not simply to exist, but to move ahead , grow up as a person and  the needy selflessly. live the life not to die , but to live even after the death throgh our selfless service to the society, to the humanity.","Meaning of life is (at least for me) to see your friends everyday,to enjoy what you have(and believe me I don't have a lot),just being a good person is good feeling, not having any load on your back( dirty bussines),just having a blast of life with your friends and just being fulfilled with passion,friendship, positive enegry and karma, everything you do good, you will get better twice, so don't ask yourself(or us) that questions, you live once and you should live like you mean it.",42,42,What is the meaning of life?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505580,4/27/16 6:14,1969930385,4/27/16 6:14,FALSE,clixsense,1,6431343,PRT,14,Lisbon,46.189.150.229,3,3,2,2,3,3,4,3,2,2,nothing no info,"I don't know, really...",N/A,english,"social work practice , easy to understand ,  but only if you find that interesting.  Sometimes the easiest is the one that is most interested to you.",I like mainly warriors and others who use strategies and especially that make me fun.  I think averyone have to do what do prefer,The easiest class is the one that all my friends usually went and the name is William Penn University.,"Design of Mechatronics Systems (MEAM 510) is an amazing course. The professor, Dr. Fiene takes you from the basics of circuit design to building some of the most exciting contraptions that come together for the final project which involves robots playing hockey. An extremely lab intensive course, it has the reputation of forcing students to drink Monster several times a week to stay up late at the lab and finish their projects. But everyone agrees that it is an awesome course to take.","Become a good student, because the rules are very functional at Penn and we need to develop a good discipline.","I'm an engineering major, so I don't really have a concept of what a lot of the easier classes are, but as far as engineering classes go, eas203 is engineering ethics, and that's hella easy. CIS140 - intro to cognitive sciences - is also really chill",What is the easiest class at Penn?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505580,4/27/16 6:14,1969930415,4/27/16 6:14,FALSE,elite,1,28771728,RUS,61,Volgodonsk,80.254.107.80,3,3,3,3,3,3,3,3,3,3,nothing no info,"I don't know, really...",N/A,english,"social work practice , easy to understand ,  but only if you find that interesting.  Sometimes the easiest is the one that is most interested to you.",I like mainly warriors and others who use strategies and especially that make me fun.  I think averyone have to do what do prefer,The easiest class is the one that all my friends usually went and the name is William Penn University.,"Design of Mechatronics Systems (MEAM 510) is an amazing course. The professor, Dr. Fiene takes you from the basics of circuit design to building some of the most exciting contraptions that come together for the final project which involves robots playing hockey. An extremely lab intensive course, it has the reputation of forcing students to drink Monster several times a week to stay up late at the lab and finish their projects. But everyone agrees that it is an awesome course to take.","Become a good student, because the rules are very functional at Penn and we need to develop a good discipline.","I'm an engineering major, so I don't really have a concept of what a lot of the easier classes are, but as far as engineering classes go, eas203 is engineering ethics, and that's hella easy. CIS140 - intro to cognitive sciences - is also really chill",What is the easiest class at Penn?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505580,4/27/16 6:15,1969930576,4/27/16 6:14,FALSE,clixsense,1,32951789,IND,19,Bangalore,117.192.246.123,1,3,1,4,4,2,2,5,3,5,nothing no info,"I don't know, really...",N/A,english,"social work practice , easy to understand ,  but only if you find that interesting.  Sometimes the easiest is the one that is most interested to you.",I like mainly warriors and others who use strategies and especially that make me fun.  I think averyone have to do what do prefer,The easiest class is the one that all my friends usually went and the name is William Penn University.,"Design of Mechatronics Systems (MEAM 510) is an amazing course. The professor, Dr. Fiene takes you from the basics of circuit design to building some of the most exciting contraptions that come together for the final project which involves robots playing hockey. An extremely lab intensive course, it has the reputation of forcing students to drink Monster several times a week to stay up late at the lab and finish their projects. But everyone agrees that it is an awesome course to take.","Become a good student, because the rules are very functional at Penn and we need to develop a good discipline.","I'm an engineering major, so I don't really have a concept of what a lot of the easier classes are, but as far as engineering classes go, eas203 is engineering ethics, and that's hella easy. CIS140 - intro to cognitive sciences - is also really chill",What is the easiest class at Penn?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505581,4/27/16 6:09,1969926314,4/27/16 6:08,FALSE,clixsense,1,27122921,PHL,D9,Pinagbuhatan,121.54.54.165,3,2,2,3,2,3,2,2,1,1,I agree completely.  That would be better interface design...,animated themes,yes,I hold a different point of view. As a matter of fact regarding the English grammar rules it should be written with small q letter.,It depends,I don't really agree but honestly I don't really understand. I mean I'm the one answering questions so why would I need to submit questions?,"Yes, i agree have to replace the text for both sections in which the same is claimed",yes i agree with you,N/A,,"Why would you say 'Press the ""Submit a question"" tab above'? If I were you, I would replace that text with a button that says 'Submit a Question'. That would be better interface design, wouldn't you agree?",,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505581,4/27/16 6:09,1969926334,4/27/16 6:08,FALSE,neodev,1,35602567,TUR,34,Istanbul,78.188.216.175,2,2,1,2,1,3,2,2,1,1,I agree completely.  That would be better interface design...,animated themes,yes,I hold a different point of view. As a matter of fact regarding the English grammar rules it should be written with small q letter.,It depends,I don't really agree but honestly I don't really understand. I mean I'm the one answering questions so why would I need to submit questions?,"Yes, i agree have to replace the text for both sections in which the same is claimed",yes i agree with you,N/A,,"Why would you say 'Press the ""Submit a question"" tab above'? If I were you, I would replace that text with a button that says 'Submit a Question'. That would be better interface design, wouldn't you agree?",,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505581,4/27/16 6:11,1969928005,4/27/16 6:08,FALSE,clixsense,1,20563532,RUS,49,Nikel,178.65.169.134,5,3,4,1,2,3,2,4,1,1,I agree completely.  That would be better interface design...,animated themes,yes,I hold a different point of view. As a matter of fact regarding the English grammar rules it should be written with small q letter.,It depends,I don't really agree but honestly I don't really understand. I mean I'm the one answering questions so why would I need to submit questions?,"Yes, i agree have to replace the text for both sections in which the same is claimed",yes i agree with you,N/A,,"Why would you say 'Press the ""Submit a question"" tab above'? If I were you, I would replace that text with a button that says 'Submit a Question'. That would be better interface design, wouldn't you agree?",,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505582,4/27/16 6:13,1969929652,4/27/16 6:13,FALSE,clixsense,1,6431343,PRT,14,Lisbon,46.189.150.229,2,3,3,3,3,4,3,3,3,2,green grass because the grass has a leaf green or chlorophyll cells which are needed to make the process of photosynthesis to the continued growth of the grass.,"The predominant pigment is chlorophyll , unlike flowers and fruits that have otos pigments , carotenes : yellow and orange , tannins : blue , anthocyanins : red and violet .",n/a,"the colour of grass is green because on the surface of grass,there is chlorophyl.this chlorophyl that gives green colour to the grass and leaves.this chlorophyl is very important and essential during photosynthesis process.it absorbs light and later to be use with carbon dioxide and water during photosynthesis process.chlorophyl helps in reflecting green colour of the grass.","Las hierbas y gran parte de la vegetaci_Ñé_n del planeta son verdes gracias a procesos fotosint_Ñéë©ticos y naturales que producen ese efecto de pigmentaci_Ñé_n en las plantas, tambien influyen las bacterias y otros microorganismos que intervienen.",Grass is green because it has chlorophyll. Chlorophyll is the green pigment that absorbs sunlight during photosynthesis.,because almighty God created that,clean air live life beautiful spring,"The grass is green thanks to the clorofile that all plants have, when there is rain the plants color themeselves more with the green color and it is beautiful to look them that way.","Plant cells (so, grass) have chlorophyll in them, which is green and gives plants their green color",Why is grass green?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505582,4/27/16 6:14,1969929763,4/27/16 6:13,FALSE,neodev,1,30273801,VEN,,,186.88.168.114,5,3,3,5,3,4,5,4,4,5,green grass because the grass has a leaf green or chlorophyll cells which are needed to make the process of photosynthesis to the continued growth of the grass.,"The predominant pigment is chlorophyll , unlike flowers and fruits that have otos pigments , carotenes : yellow and orange , tannins : blue , anthocyanins : red and violet .",n/a,"the colour of grass is green because on the surface of grass,there is chlorophyl.this chlorophyl that gives green colour to the grass and leaves.this chlorophyl is very important and essential during photosynthesis process.it absorbs light and later to be use with carbon dioxide and water during photosynthesis process.chlorophyl helps in reflecting green colour of the grass.","Las hierbas y gran parte de la vegetaci_Ñé_n del planeta son verdes gracias a procesos fotosint_Ñéë©ticos y naturales que producen ese efecto de pigmentaci_Ñé_n en las plantas, tambien influyen las bacterias y otros microorganismos que intervienen.",Grass is green because it has chlorophyll. Chlorophyll is the green pigment that absorbs sunlight during photosynthesis.,because almighty God created that,clean air live life beautiful spring,"The grass is green thanks to the clorofile that all plants have, when there is rain the plants color themeselves more with the green color and it is beautiful to look them that way.","Plant cells (so, grass) have chlorophyll in them, which is green and gives plants their green color",Why is grass green?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505582,4/27/16 6:14,1969930286,4/27/16 6:13,FALSE,clixsense,1,35399280,IND,25,Chennai,199.224.150.18,4,4,1,4,4,4,4,4,4,4,green grass because the grass has a leaf green or chlorophyll cells which are needed to make the process of photosynthesis to the continued growth of the grass.,"The predominant pigment is chlorophyll , unlike flowers and fruits that have otos pigments , carotenes : yellow and orange , tannins : blue , anthocyanins : red and violet .",n/a,"the colour of grass is green because on the surface of grass,there is chlorophyl.this chlorophyl that gives green colour to the grass and leaves.this chlorophyl is very important and essential during photosynthesis process.it absorbs light and later to be use with carbon dioxide and water during photosynthesis process.chlorophyl helps in reflecting green colour of the grass.","Las hierbas y gran parte de la vegetaci_Ñé_n del planeta son verdes gracias a procesos fotosint_Ñéë©ticos y naturales que producen ese efecto de pigmentaci_Ñé_n en las plantas, tambien influyen las bacterias y otros microorganismos que intervienen.",Grass is green because it has chlorophyll. Chlorophyll is the green pigment that absorbs sunlight during photosynthesis.,because almighty God created that,clean air live life beautiful spring,"The grass is green thanks to the clorofile that all plants have, when there is rain the plants color themeselves more with the green color and it is beautiful to look them that way.","Plant cells (so, grass) have chlorophyll in them, which is green and gives plants their green color",Why is grass green?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505583,4/27/16 5:58,1969918315,4/27/16 5:58,FALSE,neodev,1,30273801,VEN,,,186.88.168.114,5,5,5,4,5,5,5,4,5,4,maybe yellow,Brown,Potatoes are of brown color.,potatoes are a light yellow sometimes almost white,"The potatoes have the color  of the earth they were  raised, brown, not too soft, not too dark, just  a normal brown, provided the potatoe is healthy and ready for human consume of course","The pulp of potatoes may have different colorations, blue, purple, yellow or whitish more. These colors are due to natural dyes present in potatoes.","As potatoes are slightly yellow color, sometimes with brown color",the potatoes are beige,Yellow,"The skins are usually brown, but the insides can be white, orange, and even purple!",What color are potatoes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505583,4/27/16 5:59,1969918481,4/27/16 5:58,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,2,4,4,5,5,4,4,4,3,5,maybe yellow,Brown,Potatoes are of brown color.,potatoes are a light yellow sometimes almost white,"The potatoes have the color  of the earth they were  raised, brown, not too soft, not too dark, just  a normal brown, provided the potatoe is healthy and ready for human consume of course","The pulp of potatoes may have different colorations, blue, purple, yellow or whitish more. These colors are due to natural dyes present in potatoes.","As potatoes are slightly yellow color, sometimes with brown color",the potatoes are beige,Yellow,"The skins are usually brown, but the insides can be white, orange, and even purple!",What color are potatoes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505583,4/27/16 6:29,1969942015,4/27/16 6:29,FALSE,clixsense,1,6431343,PRT,14,Lisbon,46.189.150.229,2,3,3,3,3,2,3,2,2,3,maybe yellow,Brown,Potatoes are of brown color.,potatoes are a light yellow sometimes almost white,"The potatoes have the color  of the earth they were  raised, brown, not too soft, not too dark, just  a normal brown, provided the potatoe is healthy and ready for human consume of course","The pulp of potatoes may have different colorations, blue, purple, yellow or whitish more. These colors are due to natural dyes present in potatoes.","As potatoes are slightly yellow color, sometimes with brown color",the potatoes are beige,Yellow,"The skins are usually brown, but the insides can be white, orange, and even purple!",What color are potatoes?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505584,4/27/16 6:09,1969926616,4/27/16 6:09,FALSE,neodev,1,30273801,VEN,,,186.88.168.114,5,5,5,5,5,5,5,4,3,5,"Humans can both sense and display emotion, which can serve as a a healing agent for upsetting events.  On the other hand, one can be brought to tears by joyous happenings.","every person who is humane must be attached to someone one or other way, the moment when they lose them they feel that they have lost some part of them. that's  the relationship human beings can only attain.although every mammal in the world cry but the exact reason is not known.losing some one definitely gonna end up us in tears.","Of course, because I cry, and some things bring tears quite easily, notably music, and opera with the power of the human voice.Crying tears, for emotional reasons, is unique to humans. There has been a game of catch me if you can, which has been played by those interested in finding attributes or behaviours which separate humans from our nearest living relatives Õ_Õ_Õ± namely the chimpanzees and bonobos. Certainly our propositional language is very special, but primate communities have very sophisticated ways of communicating. Other contenders, such as play, using tools, or having what is called theory of mind (the sense that I know that others have a mind very like mine, with similar inclinations and intentions) have all been argued as unique to our species, but all these have been demonstrated, in some form, to be found in other primates. Emotional crying makes us human.","Humans have the ability to cry to show their emotions and let people know how they feel. This can be for different reasons, such as; sad, happy, relieved, or even mad. Releasing tears is also the way to clean foreign objects from eyes. Sometimes foreign objects irritate eyes causing them to tear. People with allergies or cold and flu symptoms can also have watery eyes. Sometimes being able to cry just makes us feel better.","Theories range from the simple, such as response to inflicted pain, to the more complex, including nonverbal communication in order to elicit altruistic behavior from others, but the question remains open.",One of the purposes is to clear the eyes from foreign objects.,"They have the ability to cry because are the only species with the capacity to understand their feelings to another level, animals have feeling, but they are instinc wise, the human can be fed but turns out to bite that hand, or can give away everything without asking for something of the same value, is the greatness of being called a Human Being","It's a way from them to show their emotions. It's probably an instinct because baby cries and if they didn't cry, their parents probably wouldn't know that something is wrong.",The humans need the ability to cry to refresh the tear ducts in the eye. Also the tears in the eye protects the eye from dirt.,Scientist Says Tears Served as a Means of Communication Before the Evolution of Language,Why do humans have the ability to cry?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505584,4/27/16 6:10,1969927274,4/27/16 6:09,FALSE,clixsense,1,20512953,USA,CA,Fairfield,76.232.182.5,2,2,3,4,5,4,2,2,4,3,"Humans can both sense and display emotion, which can serve as a a healing agent for upsetting events.  On the other hand, one can be brought to tears by joyous happenings.","every person who is humane must be attached to someone one or other way, the moment when they lose them they feel that they have lost some part of them. that's  the relationship human beings can only attain.although every mammal in the world cry but the exact reason is not known.losing some one definitely gonna end up us in tears.","Of course, because I cry, and some things bring tears quite easily, notably music, and opera with the power of the human voice.Crying tears, for emotional reasons, is unique to humans. There has been a game of catch me if you can, which has been played by those interested in finding attributes or behaviours which separate humans from our nearest living relatives Õ_Õ_Õ± namely the chimpanzees and bonobos. Certainly our propositional language is very special, but primate communities have very sophisticated ways of communicating. Other contenders, such as play, using tools, or having what is called theory of mind (the sense that I know that others have a mind very like mine, with similar inclinations and intentions) have all been argued as unique to our species, but all these have been demonstrated, in some form, to be found in other primates. Emotional crying makes us human.","Humans have the ability to cry to show their emotions and let people know how they feel. This can be for different reasons, such as; sad, happy, relieved, or even mad. Releasing tears is also the way to clean foreign objects from eyes. Sometimes foreign objects irritate eyes causing them to tear. People with allergies or cold and flu symptoms can also have watery eyes. Sometimes being able to cry just makes us feel better.","Theories range from the simple, such as response to inflicted pain, to the more complex, including nonverbal communication in order to elicit altruistic behavior from others, but the question remains open.",One of the purposes is to clear the eyes from foreign objects.,"They have the ability to cry because are the only species with the capacity to understand their feelings to another level, animals have feeling, but they are instinc wise, the human can be fed but turns out to bite that hand, or can give away everything without asking for something of the same value, is the greatness of being called a Human Being","It's a way from them to show their emotions. It's probably an instinct because baby cries and if they didn't cry, their parents probably wouldn't know that something is wrong.",The humans need the ability to cry to refresh the tear ducts in the eye. Also the tears in the eye protects the eye from dirt.,Scientist Says Tears Served as a Means of Communication Before the Evolution of Language,Why do humans have the ability to cry?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505584,4/27/16 6:17,1969932727,4/27/16 6:09,FALSE,elite,1,32336418,RUS,78,Tyumen,85.15.189.13,4,4,4,4,3,2,4,4,2,2,"Humans can both sense and display emotion, which can serve as a a healing agent for upsetting events.  On the other hand, one can be brought to tears by joyous happenings.","every person who is humane must be attached to someone one or other way, the moment when they lose them they feel that they have lost some part of them. that's  the relationship human beings can only attain.although every mammal in the world cry but the exact reason is not known.losing some one definitely gonna end up us in tears.","Of course, because I cry, and some things bring tears quite easily, notably music, and opera with the power of the human voice.Crying tears, for emotional reasons, is unique to humans. There has been a game of catch me if you can, which has been played by those interested in finding attributes or behaviours which separate humans from our nearest living relatives Õ_Õ_Õ± namely the chimpanzees and bonobos. Certainly our propositional language is very special, but primate communities have very sophisticated ways of communicating. Other contenders, such as play, using tools, or having what is called theory of mind (the sense that I know that others have a mind very like mine, with similar inclinations and intentions) have all been argued as unique to our species, but all these have been demonstrated, in some form, to be found in other primates. Emotional crying makes us human.","Humans have the ability to cry to show their emotions and let people know how they feel. This can be for different reasons, such as; sad, happy, relieved, or even mad. Releasing tears is also the way to clean foreign objects from eyes. Sometimes foreign objects irritate eyes causing them to tear. People with allergies or cold and flu symptoms can also have watery eyes. Sometimes being able to cry just makes us feel better.","Theories range from the simple, such as response to inflicted pain, to the more complex, including nonverbal communication in order to elicit altruistic behavior from others, but the question remains open.",One of the purposes is to clear the eyes from foreign objects.,"They have the ability to cry because are the only species with the capacity to understand their feelings to another level, animals have feeling, but they are instinc wise, the human can be fed but turns out to bite that hand, or can give away everything without asking for something of the same value, is the greatness of being called a Human Being","It's a way from them to show their emotions. It's probably an instinct because baby cries and if they didn't cry, their parents probably wouldn't know that something is wrong.",The humans need the ability to cry to refresh the tear ducts in the eye. Also the tears in the eye protects the eye from dirt.,Scientist Says Tears Served as a Means of Communication Before the Evolution of Language,Why do humans have the ability to cry?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505585,4/27/16 6:08,1969925222,4/27/16 6:07,FALSE,clixsense,1,35399280,IND,25,Chennai,199.224.150.18,3,5,1,5,4,1,4,3,3,2,1934,el 13 de agosto de 1888 fue inventado el primer televisor por parte del ingeniero John Logie Baird.,N/A,"The earliest version of the CRT was invented by the German physicist Ferdinand Braun in 1897 and is also known as the ""Braun"" tube It was a cold-cathode diode, a modification of the Crookes tube, with a phosphor-coated screen. In 1907, Russian scientist Boris Rosing used a CRT in the receiving end of an experimental video signal to form a picture. He managed to display simple geometric shapes onto the screen, which marked the first time that CRT technology was used for what is now known as television.","The first TV inverted was on Sept. 7, 1927.  It was designed by Philo Taylor Farnsworth, a 21-year-old inventor who had lived in a house without electricity until he was 14.","I have no idea, when television was first invented, but whoever invented it does deserve a medal for his good deed.","Sept. 7, 1927","the first time tv invented was around the years of 1950, it also helped to reduce the birth child rate xD","Sept. 7, 1927",1927,When was the first TV invented?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505585,4/27/16 6:08,1969925354,4/27/16 6:07,FALSE,clixsense,1,32951789,IND,19,Bangalore,117.192.246.123,3,4,1,5,4,2,5,2,5,4,1934,el 13 de agosto de 1888 fue inventado el primer televisor por parte del ingeniero John Logie Baird.,N/A,"The earliest version of the CRT was invented by the German physicist Ferdinand Braun in 1897 and is also known as the ""Braun"" tube It was a cold-cathode diode, a modification of the Crookes tube, with a phosphor-coated screen. In 1907, Russian scientist Boris Rosing used a CRT in the receiving end of an experimental video signal to form a picture. He managed to display simple geometric shapes onto the screen, which marked the first time that CRT technology was used for what is now known as television.","The first TV inverted was on Sept. 7, 1927.  It was designed by Philo Taylor Farnsworth, a 21-year-old inventor who had lived in a house without electricity until he was 14.","I have no idea, when television was first invented, but whoever invented it does deserve a medal for his good deed.","Sept. 7, 1927","the first time tv invented was around the years of 1950, it also helped to reduce the birth child rate xD","Sept. 7, 1927",1927,When was the first TV invented?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505585,4/27/16 6:10,1969927362,4/27/16 6:07,FALSE,clixsense,1,8952220,UKR,26,Zaporizhzhya,195.211.187.141,2,1,1,5,2,3,2,2,1,2,1934,el 13 de agosto de 1888 fue inventado el primer televisor por parte del ingeniero John Logie Baird.,N/A,"The earliest version of the CRT was invented by the German physicist Ferdinand Braun in 1897 and is also known as the ""Braun"" tube It was a cold-cathode diode, a modification of the Crookes tube, with a phosphor-coated screen. In 1907, Russian scientist Boris Rosing used a CRT in the receiving end of an experimental video signal to form a picture. He managed to display simple geometric shapes onto the screen, which marked the first time that CRT technology was used for what is now known as television.","The first TV inverted was on Sept. 7, 1927.  It was designed by Philo Taylor Farnsworth, a 21-year-old inventor who had lived in a house without electricity until he was 14.","I have no idea, when television was first invented, but whoever invented it does deserve a medal for his good deed.","Sept. 7, 1927","the first time tv invented was around the years of 1950, it also helped to reduce the birth child rate xD","Sept. 7, 1927",1927,When was the first TV invented?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505586,4/27/16 6:04,1969922614,4/27/16 6:03,FALSE,clixsense,1,32951789,IND,19,Bangalore,117.192.246.123,2,1,5,5,4,2,4,3,4,2,book always in our lives,"El libro Game of Thrones aÕ__n no estÕ_Õ_ terminado, se espera que este aÕ_ë±o sea concluido.",It should be done by the end of the year.,"In an April 3, 2015 article in the Huffington Post, George R. R. Martin stated that he hoped that the book would be finished before season 6 premiered on television. So I would think that it would be soon!",i am not a big fan of games of thrones but from what i have heard the new book was promised to be completed by this year itself i.e. 2016,It's still far to finished as long as there is a lot of fans reading and watching Game of Thrones the producer will make lot of stories so that they will sell lot of books.,"According to EW.com, Game of Thrones' author George R.R. Martin determined to finish book by 2016. Lets wait for this time. I have not read his any book, will be check and select a book for reading this week.","I don't know. Honestly, I'm not a fan of this story. However, I know that the first episode of the sixth season aired on television yesterday.","According to what I read, there is not a specific date for Game of Thrones to finish.",Only George R. Martin knows the answer to that question.. sorry!,When will the next Game of Thrones book be finished?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941505586,4/27/16 6:05,1969922858,4/27/16 6:03,FALSE,clixsense,1,35399280,IND,25,Chennai,199.224.150.18,3,2,4,4,2,4,4,3,4,3,book always in our lives,"El libro Game of Thrones aÕ__n no estÕ_Õ_ terminado, se espera que este aÕ_ë±o sea concluido.",It should be done by the end of the year.,"In an April 3, 2015 article in the Huffington Post, George R. R. Martin stated that he hoped that the book would be finished before season 6 premiered on television. So I would think that it would be soon!",i am not a big fan of games of thrones but from what i have heard the new book was promised to be completed by this year itself i.e. 2016,It's still far to finished as long as there is a lot of fans reading and watching Game of Thrones the producer will make lot of stories so that they will sell lot of books.,"According to EW.com, Game of Thrones' author George R.R. Martin determined to finish book by 2016. Lets wait for this time. I have not read his any book, will be check and select a book for reading this week.","I don't know. Honestly, I'm not a fan of this story. However, I know that the first episode of the sixth season aired on television yesterday.","According to what I read, there is not a specific date for Game of Thrones to finish.",Only George R. Martin knows the answer to that question.. sorry!,When will the next Game of Thrones book be finished?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
